,entry_id,Date,Time,Ethanol,humidity,methane,temperature,Hour,Mins,Secs,Year,Month,Day,E1,H1,M1,T1,E2,H2,M2,T2,Spoiled
1050,1051,2022-07-01,12:22:14,140,85.0,192.0,33.2,12,22,14,2022,7,1,140.4,85.0,193.2,33.160000000000004,140.39829302987198,85.0,193.18891773417883,33.15980629539952,No
1051,1052,2022-07-01,12:22:31,141,85.0,193.0,33.2,12,22,31,2022,7,1,141.8,85.0,193.2,33.120000000000005,141.7521542880591,85.0,193.18891773417883,33.11970979443773,No
1052,1053,2022-07-01,12:22:48,141,85.0,196.0,33.0,12,22,48,2022,7,1,143.4,85.0,193.2,33.120000000000005,143.32096162902826,85.0,193.18891773417883,33.11970979443773,No
1053,1054,2022-07-01,12:23:05,147,85.0,192.0,33.0,12,23,5,2022,7,1,143.4,85.0,193.4,33.1,143.32096162902826,85.0,193.3905634252849,33.099758307715895,No
1054,1055,2022-07-01,12:23:22,148,85.0,193.0,33.2,12,23,22,2022,7,1,144.6,85.0,193.2,33.1,144.5201374912372,85.0,193.18891773417883,33.099758307715895,No
1055,1056,2022-07-01,12:23:39,140,85.0,193.0,33.1,12,23,39,2022,7,1,145.6,85.0,192.4,33.14,145.5418869086457,85.0,192.398753894081,33.139806485336536,No
1056,1057,2022-07-01,12:23:56,147,85.0,192.0,33.2,12,23,56,2022,7,1,144.0,85.0,192.4,33.160000000000004,143.90189254883305,85.0,192.398753894081,33.159927579963785,No
1057,1058,2022-07-01,12:24:14,146,85.0,192.0,33.2,12,24,14,2022,7,1,142.2,85.0,192.4,33.160000000000004,142.11254414789676,85.0,192.398753894081,33.15992757996379,No
1058,1059,2022-07-01,12:24:31,139,85.0,192.0,33.1,12,24,31,2022,7,1,142.0,85.0,193.0,33.17999999999999,141.90528288603693,85.0,192.98769211147248,33.179951690821255,No
1059,1060,2022-07-01,12:24:48,139,85.0,193.0,33.2,12,24,48,2022,7,1,140.4,84.8,193.8,33.18000000000001,140.3457814661134,84.79809976247031,193.7827107790822,33.179951690821255,No
1060,1061,2022-07-01,12:25:05,139,85.0,196.0,33.2,12,25,5,2022,7,1,139.0,84.8,193.8,33.18000000000001,139.0,84.79809976247031,193.7827107790822,33.179951690821255,No
1061,1062,2022-07-01,12:25:22,139,84.0,196.0,33.2,12,25,22,2022,7,1,139.0,84.8,193.6,33.2,139.0,84.79809976247031,193.5781291112881,33.2,No
1062,1063,2022-07-01,12:25:39,139,85.0,192.0,33.2,12,25,39,2022,7,1,140.6,84.8,193.6,33.18,140.52957359009628,84.79809976247031,193.57812911128806,33.17995169082126,No
1063,1064,2022-07-01,12:25:56,139,85.0,191.0,33.2,12,25,56,2022,7,1,140.6,84.8,192.6,33.18000000000001,140.52957359009628,84.79809976247031,192.58230364809378,33.17995169082126,No
1064,1065,2022-07-01,12:26:13,147,85.0,193.0,33.1,12,26,13,2022,7,1,140.6,85.0,191.8,33.17999999999999,140.52957359009628,85.0,191.7970841688797,33.179951690821255,No
1065,1066,2022-07-01,12:26:30,139,85.0,191.0,33.2,12,26,30,2022,7,1,140.6,85.0,192.8,33.160000000000004,140.52957359009628,85.0,192.77460125917503,33.159927579963785,No
1066,1067,2022-07-01,12:26:47,139,85.0,192.0,33.2,12,26,47,2022,7,1,140.6,85.0,193.2,33.160000000000004,140.52957359009628,85.0,193.1786914875697,33.15992757996379,No
1067,1068,2022-07-01,12:27:04,139,85.0,197.0,33.1,12,27,4,2022,7,1,139.0,85.0,193.0,33.17999999999999,139.0,85.0,192.97748715652776,33.179951690821255,No
1068,1069,2022-07-01,12:27:22,139,85.0,193.0,33.2,12,27,22,2022,7,1,139.2,85.0,193.4,33.18000000000001,139.19885550786836,85.0,193.38242929651489,33.179951690821255,No
1069,1070,2022-07-01,12:27:39,139,85.0,192.0,33.2,12,27,39,2022,7,1,139.4,85.0,193.6,33.18000000000001,139.39828080229225,85.0,193.58447936610642,33.179951690821255,No
1070,1071,2022-07-01,12:27:56,140,85.0,193.0,33.2,12,27,56,2022,7,1,141.0,85.0,192.8,33.2,140.93668092150642,85.0,192.79916753381892,33.2,No
1071,1072,2022-07-01,12:28:13,140,85.0,193.0,33.2,12,28,13,2022,7,1,142.4,85.0,193.4,33.2,142.32041173058136,85.0,193.3905634252849,33.2,No
1072,1073,2022-07-01,12:28:30,147,85.0,193.0,33.2,12,28,30,2022,7,1,142.4,85.0,194.2,33.2,142.32041173058136,85.0,194.18891170431215,33.2,No
1073,1074,2022-07-01,12:28:47,146,85.0,196.0,33.2,12,28,47,2022,7,1,142.2,85.0,195.4,33.2,142.11254414789676,85.0,195.3743057357903,33.2,No
1074,1075,2022-07-01,12:29:04,139,85.0,196.0,33.2,12,29,4,2022,7,1,142.2,85.0,195.2,33.2,142.11254414789676,85.0,195.16850418674574,33.2,No
1075,1076,2022-07-01,12:29:21,139,85.0,199.0,33.2,12,29,21,2022,7,1,140.8,85.0,195.4,33.2,140.7518230818009,85.0,195.37218185616817,33.2,No
1076,1077,2022-07-01,12:29:38,140,85.0,192.0,33.2,12,29,38,2022,7,1,139.6,85.0,194.8,33.2,139.59827833572453,85.0,194.76862305037656,33.2,No
1077,1078,2022-07-01,12:29:55,140,85.0,194.0,33.2,12,29,55,2022,7,1,141.4,85.0,194.4,33.2,141.32448771296225,85.0,194.37037719798192,33.2,No
1078,1079,2022-07-01,12:30:12,140,85.0,193.0,33.2,12,30,12,2022,7,1,141.4,85.0,193.4,33.2,141.32448771296222,85.0,193.3966791851844,33.2,No
1079,1080,2022-07-01,12:30:30,148,85.0,194.0,33.2,12,30,30,2022,7,1,141.4,85.0,193.6,33.0,141.32448771296225,85.0,193.59875904860394,32.995061728395065,No
1080,1081,2022-07-01,12:30:47,139,85.0,194.0,33.2,12,30,47,2022,7,1,141.4,85.0,193.2,33.0,141.32448771296225,85.0,193.19709755442085,32.995061728395065,No
1081,1082,2022-07-01,12:31:04,140,85.0,193.0,32.2,12,31,4,2022,7,1,141.4,85.0,193.4,33.0,141.32448771296225,85.0,193.3966791851844,32.995061728395065,No
1082,1083,2022-07-01,12:31:21,140,85.0,192.0,33.2,12,31,21,2022,7,1,139.8,85.0,193.0,33.0,139.79885057471265,85.0,192.99585490002366,32.995061728395065,No
1083,1084,2022-07-01,12:31:38,140,85.0,194.0,33.2,12,31,38,2022,7,1,141.4,85.0,193.0,33.0,141.34615384615387,85.0,192.99585490002366,32.995061728395065,No
1084,1085,2022-07-01,12:31:55,140,85.0,192.0,33.2,12,31,55,2022,7,1,142.6,85.0,192.8,33.2,142.52888829857883,85.0,192.79503105590064,33.2,No
1085,1086,2022-07-01,12:32:12,147,85.0,194.0,33.2,12,32,12,2022,7,1,144.4,85.0,194.2,33.2,144.30364324238465,85.0,194.1666841300111,33.2,No
1086,1087,2022-07-01,12:32:29,146,85.0,192.0,33.2,12,32,29,2022,7,1,144.6,85.0,194.0,33.18,144.5149302833452,85.0,193.96551090161864,33.17995169082126,No
1087,1088,2022-07-01,12:32:46,149,85.0,199.0,33.2,12,32,46,2022,7,1,145.0,85.0,194.2,33.18000000000001,144.93636829460507,85.0,194.1687818805619,33.17995169082126,No
1088,1089,2022-07-01,12:33:03,141,85.0,193.0,33.1,12,33,3,2022,7,1,143.8,85.0,194.2,33.17999999999999,143.73030384228025,85.0,194.1687818805619,33.179951690821255,No
1089,1090,2022-07-01,12:33:21,142,85.0,193.0,33.2,12,33,21,2022,7,1,143.0,85.0,194.6,33.18000000000001,142.93754072597648,85.0,194.57449808845345,33.179951690821255,No
1090,1091,2022-07-01,12:33:38,141,85.0,194.0,33.2,12,33,38,2022,7,1,141.6,85.0,194.4,33.18000000000001,141.5983026874116,85.0,194.38251858999234,33.179951690821255,No
1091,1092,2022-07-01,12:33:55,142,85.0,194.0,33.2,12,33,55,2022,7,1,141.6,85.0,194.6,33.18,141.59830268741158,85.0,194.5845582059466,33.17995169082126,No
1092,1093,2022-07-01,12:34:12,142,85.0,198.0,33.2,12,34,12,2022,7,1,141.6,85.0,195.8,33.18000000000001,141.5983026874116,85.0,195.7748022784084,33.17995169082126,No
1093,1094,2022-07-01,12:34:29,141,85.0,194.0,33.1,12,34,29,2022,7,1,141.8,84.8,195.6,33.17999999999999,141.79886685552407,84.79809976247031,195.57028471085962,33.179951690821255,No
1094,1095,2022-07-01,12:34:46,142,85.0,199.0,33.2,12,34,46,2022,7,1,141.6,84.8,195.4,33.18000000000001,141.59830268741158,84.79809976247031,195.3661939989145,33.179951690821255,No
1095,1096,2022-07-01,12:35:03,142,84.0,193.0,33.2,12,35,3,2022,7,1,141.4,84.8,194.2,33.18000000000001,141.39830508474577,84.79809976247031,194.1687818805619,33.179951690821255,No
1096,1097,2022-07-01,12:35:20,141,85.0,193.0,33.2,12,35,20,2022,7,1,141.4,84.8,194.0,33.2,141.39830508474577,84.79809976247031,193.96760430750132,33.2,No
1097,1098,2022-07-01,12:35:37,141,85.0,192.0,33.2,12,35,37,2022,7,1,142.8,84.8,192.8,33.1,142.73374479689969,84.79809976247031,192.79916753381892,33.09878048780488,No
1098,1099,2022-07-01,12:35:54,141,85.0,193.0,33.2,12,35,54,2022,7,1,142.8,85.0,193.0,33.1,142.73374479689969,85.0,192.9979274277553,33.09878048780489,No
1099,1100,2022-07-01,12:36:11,149,85.0,193.0,32.7,12,36,11,2022,7,1,143.0,85.0,193.0,33.1,142.93754072597648,85.0,192.9979274277553,33.09878048780488,No
1100,1101,2022-07-01,12:36:29,142,85.0,194.0,33.2,12,36,29,2022,7,1,143.0,85.0,193.0,33.1,142.93754072597645,85.0,192.9979274277553,33.09878048780488,No
1101,1102,2022-07-01,12:36:46,142,85.0,193.0,33.2,12,36,46,2022,7,1,143.2,85.0,193.2,33.1,143.14191944878942,85.0,193.19709755442085,33.09878048780488,No
1102,1103,2022-07-01,12:37:03,141,85.0,192.0,33.2,12,37,3,2022,7,1,143.2,85.0,193.2,33.2,143.14191944878942,85.0,193.19709755442085,33.2,No
1103,1104,2022-07-01,12:37:20,142,85.0,194.0,33.2,12,37,20,2022,7,1,143.0,85.0,193.8,33.2,142.93754072597645,85.0,193.78486258138258,33.2,No
1104,1105,2022-07-01,12:37:37,149,85.0,193.0,33.2,12,37,37,2022,7,1,144.4,85.0,193.8,33.2,144.30235370372162,85.0,193.78486258138258,33.2,No
1105,1106,2022-07-01,12:37:54,141,85.0,197.0,33.2,12,37,54,2022,7,1,144.4,85.0,194.8,33.2,144.30235370372162,85.0,194.782799288057,33.2,No
1106,1107,2022-07-01,12:38:11,149,85.0,193.0,33.2,12,38,11,2022,7,1,144.4,85.0,195.4,33.18,144.30235370372162,85.0,195.3802672147996,33.17995169082126,No
1107,1108,2022-07-01,12:38:28,141,85.0,197.0,33.2,12,38,28,2022,7,1,142.8,85.0,196.6,33.18000000000001,142.73374479689969,85.0,196.5802956688924,33.17995169082126,No
1108,1109,2022-07-01,12:38:45,142,85.0,197.0,33.1,12,38,45,2022,7,1,142.8,85.0,195.8,33.17999999999999,142.73374479689969,85.0,195.77054041326633,33.179951690821255,No
1109,1110,2022-07-01,12:39:02,141,85.0,199.0,33.2,12,39,2,2022,7,1,141.2,85.0,195.8,33.18000000000001,141.19887165021154,85.0,195.77054041326633,33.179951690821255,No
1110,1111,2022-07-01,12:39:19,141,85.0,193.0,33.2,12,39,19,2022,7,1,141.4,84.8,195.0,33.18000000000001,141.39830508474577,84.79809976247031,194.9674288924277,33.179951690821255,No
1111,1112,2022-07-01,12:39:37,141,85.0,193.0,33.2,12,39,37,2022,7,1,141.4,84.8,195.2,33.2,141.39830508474577,84.79809976247031,195.1625288076088,33.2,No
1112,1113,2022-07-01,12:39:54,142,84.0,193.0,33.2,12,39,54,2022,7,1,141.6,84.8,194.0,33.2,141.5983026874116,84.79809976247031,193.97969543147207,33.2,No
1113,1114,2022-07-01,12:40:11,142,85.0,198.0,33.2,12,40,11,2022,7,1,141.8,84.8,193.8,33.2,141.79886685552407,84.79809976247031,193.77681995372865,33.2,No
1114,1115,2022-07-01,12:40:28,142,85.0,193.0,33.2,12,40,28,2022,7,1,142.0,84.8,193.6,33.2,142.0,84.79809976247031,193.57436839105935,33.2,No
1115,1116,2022-07-01,12:40:45,142,85.0,192.0,33.2,12,40,45,2022,7,1,143.4,85.0,194.6,33.2,143.34688346883468,85.0,194.55991853878953,33.2,No
1116,1117,2022-07-01,12:41:02,142,85.0,192.0,33.2,12,41,2,2022,7,1,143.4,85.0,193.6,33.2,143.34688346883468,85.0,193.57436839105932,33.2,No
1117,1118,2022-07-01,12:41:19,149,85.0,198.0,33.2,12,41,19,2022,7,1,144.8,85.0,194.6,33.2,144.71956224350205,85.0,194.55991853878953,33.2,No
1118,1119,2022-07-01,12:41:36,142,85.0,193.0,33.2,12,41,36,2022,7,1,146.2,85.0,195.8,33.2,146.11878453038673,85.0,195.76217462299488,33.2,No
1119,1120,2022-07-01,12:41:53,149,85.0,198.0,33.2,12,41,53,2022,7,1,147.6,85.0,197.0,33.2,147.54532775453276,85.0,196.97938144329893,33.2,No
1120,1121,2022-07-01,12:42:10,149,85.0,198.0,33.2,12,42,10,2022,7,1,146.0,85.0,196.0,33.2,145.90582297301262,85.0,195.96923076923076,33.2,No
1121,1122,2022-07-01,12:42:27,149,85.0,198.0,33.2,12,42,27,2022,7,1,145.8,85.0,196.0,33.2,145.69348127600554,85.0,195.96923076923076,33.2,No
1122,1123,2022-07-01,12:42:44,141,85.0,193.0,33.2,12,42,44,2022,7,1,144.2,85.0,195.2,33.2,144.09465020576133,85.0,195.17264982466486,33.2,No
1123,1124,2022-07-01,12:43:02,141,85.0,193.0,33.2,12,43,2,2022,7,1,144.4,85.0,194.4,33.2,144.28069115182814,85.0,194.38251858999237,33.2,No
1124,1125,2022-07-01,12:43:19,141,85.0,194.0,33.2,12,43,19,2022,7,1,142.8,85.0,193.4,33.2,142.71255060728745,85.0,193.3987603305785,33.2,No
1125,1126,2022-07-01,12:43:36,150,85.0,194.0,33.2,12,43,36,2022,7,1,142.8,85.0,194.4,33.2,142.71255060728745,85.0,194.38251858999234,33.2,No
1126,1127,2022-07-01,12:43:53,141,85.0,193.0,33.2,12,43,53,2022,7,1,143.0,85.0,194.8,33.2,142.9162859753312,85.0,194.7849396038741,33.2,No
1127,1128,2022-07-01,12:44:10,141,85.0,198.0,33.2,12,44,10,2022,7,1,144.8,85.0,194.6,33.18,144.6759928319556,85.0,194.58248387304144,33.17995169082126,No
1128,1129,2022-07-01,12:44:27,142,85.0,195.0,33.2,12,44,27,2022,7,1,143.2,85.0,194.4,33.160000000000004,143.12060387716588,85.0,194.3804485624403,33.15992757996379,No
1129,1130,2022-07-01,12:44:44,150,85.0,193.0,33.1,12,44,44,2022,7,1,145.0,85.0,194.4,33.14,144.8853768669677,85.0,194.3804485624403,33.13992762364295,No
1130,1131,2022-07-01,12:45:01,142,85.0,193.0,33.1,12,45,1,2022,7,1,146.8,85.0,193.4,33.12,146.69421487603307,85.0,193.39671120246658,33.11995177817963,No
1131,1132,2022-07-01,12:45:18,150,85.0,193.0,33.1,12,45,18,2022,7,1,148.2,85.0,193.0,33.1,148.13207124453905,85.0,193.0,33.1,No
1132,1133,2022-07-01,12:45:35,150,85.0,193.0,33.1,12,45,35,2022,7,1,146.8,85.0,193.0,33.120000000000005,146.71360106053996,85.0,193.0,33.11995177817963,No
1133,1134,2022-07-01,12:45:52,149,85.0,193.0,33.1,12,45,52,2022,7,1,146.8,85.0,193.0,33.14,146.71360106054,85.0,193.0,33.13992762364295,No
1134,1135,2022-07-01,12:46:10,143,85.0,193.0,33.2,12,46,10,2022,7,1,145.4,85.0,193.2,33.160000000000004,145.32203893910858,85.0,193.19917440660475,33.15992757996379,No
1135,1136,2022-07-01,12:46:27,142,85.0,193.0,33.2,12,46,27,2022,7,1,143.8,85.0,193.2,33.160000000000004,143.7528032232316,85.0,193.19917440660475,33.159927579963785,No
1136,1137,2022-07-01,12:46:44,143,85.0,194.0,33.2,12,46,44,2022,7,1,142.2,85.0,193.4,33.14,142.19605467042788,85.0,193.3987603305785,33.139806485336536,No
1137,1138,2022-07-01,12:47:01,142,85.0,193.0,33.1,12,47,1,2022,7,1,143.6,85.0,193.6,33.12,143.52811924889144,85.0,193.59875904860394,33.119830785866675,No
1138,1139,2022-07-01,12:47:25,141,85.0,194.0,33.0,12,47,25,2022,7,1,143.8,85.0,193.8,33.08,143.73130534100986,85.0,193.7991718426501,33.079830844282604,No
1139,1140,2022-07-01,12:47:52,150,85.0,194.0,33.1,12,47,52,2022,7,1,143.6,85.0,193.6,33.059999999999995,143.52811924889144,85.0,193.59875904860394,33.05992736077482,No
1140,1141,2022-07-01,12:48:09,143,85.0,194.0,33.0,12,48,9,2022,7,1,143.6,85.0,193.8,33.059999999999995,143.52811924889144,85.0,193.7991718426501,33.05992736077482,No
1141,1142,2022-07-01,12:48:26,142,85.0,193.0,33.1,12,48,26,2022,7,1,143.8,85.0,194.8,33.08,143.73419155120993,85.0,194.77693719316775,33.07995154451847,No
1142,1143,2022-07-01,12:48:43,142,85.0,194.0,33.1,12,48,43,2022,7,1,142.2,85.0,195.8,33.059999999999995,142.1988795518207,85.0,195.76461871531865,33.05992736077482,No
1143,1144,2022-07-01,12:49:01,142,85.0,199.0,33.1,12,49,1,2022,7,1,141.8,85.0,195.6,33.18,141.79886685552407,85.0,195.56012241277037,33.1786376802161,No
1144,1145,2022-07-01,12:49:18,142,85.0,199.0,33.0,12,49,18,2022,7,1,141.8,85.0,195.8,33.160000000000004,141.79886685552407,85.0,195.76461871531865,33.158493879896355,No
1145,1146,2022-07-01,12:49:35,141,85.0,193.0,33.6,12,49,35,2022,7,1,141.8,85.0,196.8,33.14,141.79886685552407,85.0,196.76236802771749,33.138374524611834,No
1146,1147,2022-07-01,12:49:52,142,85.0,194.0,33.0,12,49,52,2022,7,1,142.0,85.0,196.0,33.12,141.99718301476932,85.0,195.96743918062032,33.11827956989247,No
1147,1148,2022-07-01,12:50:09,142,85.0,199.0,33.0,12,50,9,2022,7,1,142.2,85.2,195.2,33.14,142.19605467042788,85.1981351981352,195.17890758517566,33.138374524611834,No
1148,1149,2022-07-01,12:50:26,143,85.0,195.0,33.0,12,50,26,2022,7,1,142.6,85.2,195.6,33.04,142.59831460674158,85.1981351981352,195.5846362488504,33.039927404718696,No
1149,1150,2022-07-01,12:50:43,143,86.0,195.0,33.1,12,50,43,2022,7,1,143.0,85.2,195.8,33.04,142.99720271512686,85.1981351981352,195.7870837537841,33.039927404718696,No
1150,1151,2022-07-01,12:51:00,143,85.0,195.0,33.1,12,51,0,2022,7,1,143.4,85.4,195.8,33.04,143.39832869080777,85.39719626168224,195.78708375378406,33.039927404718696,No
1151,1152,2022-07-01,12:51:17,144,85.0,195.0,33.0,12,51,17,2022,7,1,143.6,85.6,196.4,33.04,143.59832635983264,85.59718969555036,196.3845906114374,33.039927404718696,No
1152,1153,2022-07-01,12:51:34,144,86.0,199.0,33.0,12,51,34,2022,7,1,143.6,85.6,197.0,33.04,143.59832635983264,85.59718969555036,196.98575559931083,33.039927404718696,No
1153,1154,2022-07-01,12:51:51,144,86.0,198.0,33.0,12,51,51,2022,7,1,145.2,85.8,197.6,33.019999999999996,145.1426971012463,85.7981220657277,197.59061241494234,33.01995163240629,No
1154,1155,2022-07-01,12:52:09,143,86.0,198.0,33.1,12,52,9,2022,7,1,146.6,86.0,199.2,33.019999999999996,146.51186459845073,86.0,199.18137130391906,33.01995163240629,No
1155,1156,2022-07-01,12:52:26,151,86.0,198.0,33.0,12,52,26,2022,7,1,146.4,86.0,199.0,33.019999999999996,146.30367477532585,86.0,198.98019801980195,33.01995163240629,No
1156,1157,2022-07-01,12:52:43,151,86.0,203.0,33.0,12,52,43,2022,7,1,146.4,86.0,200.2,33.019999999999996,146.30367477532585,86.0,200.16345900342736,33.01995163240629,No
1157,1158,2022-07-01,12:53:00,143,86.0,198.0,33.0,12,53,0,2022,7,1,148.0,86.0,200.0,33.0,147.9071094916899,86.0,199.9582375888142,33.0,No
1158,1159,2022-07-01,12:53:17,144,86.0,204.0,33.0,12,53,17,2022,7,1,146.4,86.0,199.8,33.0,146.30367477532585,86.0,199.75343655755566,33.0,No
1159,1160,2022-07-01,12:53:34,151,86.0,197.0,33.0,12,53,34,2022,7,1,145.0,86.0,198.8,33.019999999999996,144.93837749146982,86.0,198.76562453163874,33.01995163240629,No
1160,1161,2022-07-01,12:53:51,143,86.0,197.0,33.0,12,53,51,2022,7,1,145.2,86.0,199.8,33.019999999999996,145.1426971012463,86.0,199.75343655755563,33.01995163240629,No
1161,1162,2022-07-01,12:54:08,144,86.0,198.0,33.1,12,54,8,2022,7,1,145.2,86.0,198.6,33.019999999999996,145.1426971012463,86.0,198.57500401251903,33.01995163240629,No
1162,1163,2022-07-01,12:54:25,144,86.0,203.0,33.0,12,54,25,2022,7,1,144.8,86.0,200.0,33.019999999999996,144.7691305947966,86.0,199.9582375888142,33.01995163240629,No
1163,1164,2022-07-01,12:54:43,144,86.0,198.0,33.0,12,54,43,2022,7,1,146.0,86.0,201.2,33.019999999999996,145.9591836734694,86.0,201.16524862366413,33.01995163240629,No
1164,1165,2022-07-01,12:55:00,149,86.0,204.0,33.0,12,55,0,2022,7,1,147.0,86.0,201.4,33.0,146.95890410958904,86.0,201.3708667164949,33.0,No
1165,1166,2022-07-01,12:55:17,149,86.0,203.0,33.0,12,55,17,2022,7,1,148.0,86.0,200.6,33.0,147.97241379310344,86.0,200.57102196502697,33.0,No
1166,1167,2022-07-01,12:55:34,149,86.0,199.0,33.0,12,55,34,2022,7,1,150.6,86.0,201.8,33.0,150.53410553410552,86.0,201.77333581439078,33.0,No
1167,1168,2022-07-01,12:55:51,149,86.0,199.0,33.0,12,55,51,2022,7,1,150.6,86.0,200.6,33.0,150.53410553410555,86.0,200.571021965027,33.0,No
1168,1169,2022-07-01,12:56:08,157,86.0,204.0,33.0,12,56,8,2022,7,1,152.2,86.0,199.6,33.0,152.1001300390117,86.0,199.57512737240413,33.0,No
1169,1170,2022-07-01,12:56:25,149,86.0,198.0,33.0,12,56,25,2022,7,1,152.2,86.0,200.4,33.0,152.10013003901173,86.0,200.36703323032768,33.0,No
1170,1171,2022-07-01,12:56:42,157,86.0,198.0,33.0,12,56,42,2022,7,1,152.0,86.0,200.2,33.0,151.89060183032225,86.0,200.16345900342733,33.0,No
1171,1172,2022-07-01,12:56:59,149,86.0,203.0,33.0,12,56,59,2022,7,1,150.4,86.0,199.0,33.0,150.3288668119806,86.0,198.98019801980195,33.0,No
1172,1173,2022-07-01,12:57:16,148,86.0,198.0,33.0,12,57,16,2022,7,1,152.2,86.0,198.8,33.0,152.0768393749253,86.0,198.7773945263665,33.0,No
1173,1174,2022-07-01,12:57:33,149,86.0,198.0,33.0,12,57,33,2022,7,1,150.6,86.0,200.0,33.0,150.51129196689303,86.0,199.95823758881423,33.0,No
1174,1175,2022-07-01,12:57:50,158,86.0,197.0,33.0,12,57,50,2022,7,1,152.2,86.0,198.8,33.0,152.0768393749253,86.0,198.76562453163874,33.0,No
1175,1176,2022-07-01,12:58:08,149,86.0,204.0,33.0,12,58,8,2022,7,1,154.2,86.0,199.0,33.0,154.0809571452393,86.0,198.966363953963,33.0,No
1176,1177,2022-07-01,12:58:25,157,86.0,197.0,33.0,12,58,25,2022,7,1,154.2,86.0,199.0,33.0,154.0809571452393,86.0,198.96636395396297,33.0,No
1177,1178,2022-07-01,12:58:42,158,86.0,199.0,33.0,12,58,42,2022,7,1,152.4,86.0,199.2,33.0,152.28688207131265,86.0,199.16955342150445,33.0,No
1178,1179,2022-07-01,12:58:59,149,86.0,198.0,33.0,12,58,59,2022,7,1,154.2,86.0,197.8,33.0,154.08095714523927,86.0,197.79717250377135,33.0,No
1179,1180,2022-07-01,12:59:16,149,86.0,198.0,33.0,12,59,16,2022,7,1,152.4,86.0,199.2,33.0,152.2635341828797,86.0,199.16955342150445,33.0,No
1180,1181,2022-07-01,12:59:33,158,86.0,197.0,33.0,12,59,33,2022,7,1,150.6,86.0,199.0,32.980000000000004,150.51129196689303,86.0,198.96840399675938,32.97995139732685,No
1181,1182,2022-07-01,12:59:50,148,86.0,204.0,33.0,12,59,50,2022,7,1,152.2,86.0,198.8,32.980000000000004,152.0768393749253,86.0,198.76562453163874,32.97995139732685,No
1182,1183,2022-07-01,13:00:07,149,86.0,198.0,32.9,13,0,7,2022,7,1,152.0,86.0,198.8,32.980000000000004,151.86737528606557,86.0,198.76562453163876,32.97995139732685,No
1183,1184,2022-07-01,13:00:24,157,86.0,197.0,33.0,13,0,24,2022,7,1,150.2,86.0,200.0,32.980000000000004,150.12418697424334,86.0,199.9582375888142,32.97995139732685,No
1184,1185,2022-07-01,13:00:41,148,86.0,198.0,33.0,13,0,41,2022,7,1,150.2,86.0,199.0,32.980000000000004,150.12418697424334,86.0,198.97815773514904,32.97995139732685,No
1185,1186,2022-07-01,13:00:59,149,86.0,203.0,33.0,13,0,59,2022,7,1,151.8,86.0,198.8,33.0,151.68165010602317,86.0,198.7753583985481,33.0,No
1186,1187,2022-07-01,13:01:16,148,86.0,199.0,33.0,13,1,16,2022,7,1,150.0,86.0,198.8,33.0,149.92006374115547,86.0,198.7753583985481,33.0,No
1187,1188,2022-07-01,13:01:33,157,86.0,197.0,33.0,13,1,33,2022,7,1,150.0,86.0,198.8,33.0,149.92006374115547,86.0,198.77535839854812,33.0,No
